job_id	comparison	layer0	probe_pre	probe_mid	probe_post	increment_attention	increment_mlp	branch_attention	branch_mlp	scale_attention	scale_mlp	rounding_attention	rounding_mlp
T01-D01-upstream	minus-native	34	8.79431438446045	7.799503326416016	5.905026435852051	-0.9948110580444336	-1.8944768905639648	0.03472393570890531	-0.2993798238587493	-1.0295369006469486	-1.5950950015321055	1.9068936097932365e-06	-2.065173110299412e-06
T01-D01-upstream	minus-native	35	5.905026435852051	5.77729606628418	11.647476196289062	-0.1277303695678711	5.870180130004883	0.2965648235631575	-0.38068394172754294	-0.4242957187559176	6.2508674891459854	5.256248890028736e-07	-3.41741356013614e-06
T01-D01-restore-L26-attention	minus-native	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L26-attention	minus-native	18	0.0	0.001162111759185791	-0.002462148666381836	0.001162111759185791	-0.003624260425567627	0.0011894473635667424	-0.003291326373656478	-2.6790622402267372e-05	-0.0003334499551161385	-5.449819786840226e-07	5.159032049895096e-07
T01-D01-restore-L26-attention	minus-native	19	-0.002462148666381836	0.0004229545593261719	0.04172086715698242	0.002885103225708008	0.04129791259765625	0.0024664742755486913	0.04168196144105483	0.00041777533799292055	-0.0003828531039128391	8.536121663960117e-07	-1.1957394857320391e-06
T01-D01-restore-L26-attention	minus-native	20	0.04172086715698242	-0.01778942346572876	-0.02304995059967041	-0.05951029062271118	-0.00526052713394165	-0.06284320591007836	0.0003603706218907104	0.0033338130493253404	-0.00562268399966101	-8.977619581629348e-07	1.7862438286553317e-06
T01-D01-restore-L26-attention	minus-native	21	-0.02304995059967041	0.09985494613647461	-0.12448620796203613	0.12290489673614502	-0.22434115409851074	0.11407863974610688	-0.2006141193139136	0.008824218737392031	-0.023726437785812626	2.0382526461082406e-06	-5.969987845189095e-07
