query_id	layer0	pre	mid	post	increment_attention	increment_mlp	branch_attention	branch_mlp	scale_attention	scale_mlp	remainder_attention	remainder_mlp
T02	31	20.319211959838867	20.078510284423828	20.935627937316895	-0.24070167541503906	0.8571176528930664	0.5086508831719417	2.7907300978326224	-0.7493530096055252	-1.9336139632321387	4.510185444006609e-07	1.5182925826584537e-06
T02	32	20.935627937316895	29.930442810058594	34.47696304321289	8.9948148727417	4.546520233154297	10.32204069252655	6.868541091799492	-1.327226196190662	-2.3220196932983392	3.764058119082314e-07	-1.165346855902527e-06
T02	33	34.47696304321289	32.749260902404785	28.240281105041504	-1.7277021408081055	-4.508979797363281	0.6264006591713577	-0.869920419906209	-2.354100513896702	-3.639058252583825	-2.2860827613158108e-06	-1.1248732469937295e-06
T02	34	28.240281105041504	24.586271286010742	19.798381805419922	-3.6540098190307617	-4.78788948059082	-0.14326465175568548	0.03742412980550247	-3.510751325044521	-4.825315093589085	6.157769444570249e-06	1.4831927623859542e-06
T02	35	19.798381805419922	19.12935733795166	37.248844146728516	-0.6690244674682617	18.119486808776855	0.8645133816092575	-3.9292518979902846	-1.533533695554745	22.048741203485292	-4.1535227742750536e-06	-2.496718151334676e-06
T03	0	0.0	0.0009656250476837158	0.0003548264503479004	0.0009656250476837158	-0.0006107985973358154	0.0018562860696764716	-0.003961704741660188	-0.0008893815869805977	0.003351424684604254	-1.2794350121581033e-06	-5.185402798257854e-07
T03	1	0.0003548264503479004	0.08748054504394531	0.07192659378051758	0.08712571859359741	-0.015553951263427734	0.0883228422145581	-0.0010856443614663536	-0.0011980752573289843	-0.014468206438832232	9.516363682904316e-07	-1.0046312914988725e-07
T03	2	0.07192659378051758	0.10196137428283691	0.09961724281311035	0.030034780502319336	-0.0023441314697265625	0.0339615135046768	0.01018629062683818	-0.003926733215398975	-0.012530151249179455	2.13041511515355e-10	-2.7084738528707075e-07
T03	3	0.09961724281311035	0.11359119415283203	0.09988212585449219	0.01397395133972168	-0.013709068298339844	0.02180889877374248	-0.00044799252859450966	-0.007835156127341973	-0.013259631897465374	2.086933211728481e-07	-1.4438722799603454e-06
T03	4	0.09988212585449219	0.1090707778930664	0.06677055358886719	0.009188652038574219	-0.04230022430419922	0.020426607369119387	-0.01674985045376509	-0.011241196668475173	-0.025549444804259358	3.241337930004473e-06	-9.29046174769077e-07
