family,task,label,score_mode,metric,cell,cell_label,stratum,n,mean,median,p05,p95,q25,q75,iqr,min,max,status,error_bound,raw_sign,direction,positive_query_count,negative_query_count,unresolved_query_count,positive_query_fraction,negative_query_fraction,unresolved_query_fraction,ci95_low,ci95_high
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LD,Lnew+D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LD,Lnew+D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LD,Lnew+D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LD,Lnew+D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LD,Lnew+D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LD,Lnew+D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LD,Lnew+D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LxD,Lnew x D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LxD,Lnew x D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LxD,Lnew x D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LxD,Lnew x D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LxD,Lnew x D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LxD,Lnew x D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LxD,Lnew x D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,LxD,Lnew x D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,L_given_D,Lnew given D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,L_given_D,Lnew given D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,L_given_D,Lnew given D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,L_given_D,Lnew given D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,L_given_D,Lnew given D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,L_given_D,Lnew given D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,L_given_D,Lnew given D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,L_given_D,Lnew given D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,D_given_L,D given Lnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,D_given_L,D given Lnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,D_given_L,D given Lnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,D_given_L,D given Lnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,D_given_L,D given Lnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,D_given_L,D given Lnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,D_given_L,D given Lnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,D_given_L,D given Lnew,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CL_minus_PL,CLnew minus PLnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CL_minus_PL,CLnew minus PLnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CL_minus_PL,CLnew minus PLnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CL_minus_PL,CLnew minus PLnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CL_minus_PL,CLnew minus PLnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CL_minus_PL,CLnew minus PLnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CL_minus_PL,CLnew minus PLnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CL_minus_PL,CLnew minus PLnew,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CD_minus_PD,CD minus PD,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CD_minus_PD,CD minus PD,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CD_minus_PD,CD minus PD,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CD_minus_PD,CD minus PD,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CD_minus_PD,CD minus PD,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CD_minus_PD,CD minus PD,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CD_minus_PD,CD minus PD,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CD_minus_PD,CD minus PD,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLnew_minus_CLq,CLnew minus CLq,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLnew_minus_CLq,CLnew minus CLq,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLnew_minus_CLq,CLnew minus CLq,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLnew_minus_CLq,CLnew minus CLq,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLnew_minus_CLq,CLnew minus CLq,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLnew_minus_CLq,CLnew minus CLq,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLnew_minus_CLq,CLnew minus CLq,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLnew_minus_CLq,CLnew minus CLq,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLDnew_minus_CLqD,CLDnew minus CLqD,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLDnew_minus_CLqD,CLDnew minus CLqD,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLDnew_minus_CLqD,CLDnew minus CLqD,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/count_corrected/others/0,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/natural/others/1,L,Lnew,all,643,-1.7494391888717784,-1.562032170121114,-8.467798297423716,3.596304237457422,-3.8507257741045384,0.641928715744013,4.492654489848551,-11.164522919663646,9.81191693005702,defined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/natural/others/1,L,Lnew,Lq_hit,223,-3.430592570455484,-4.018345738557365,-9.907468212510151,4.927262026758493,-6.626229543893393,-0.7255374634120417,5.900692080481351,-11.164522919663646,9.81191693005702,defined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/natural/others/1,L,Lnew,Lq_no_hit,420,-0.8568267981737633,-0.8038310710657111,-5.077438424808356,3.0600825974466677,-2.402268101800661,0.809700722505458,3.211968824306119,-8.973823858397699,7.757228513481904,defined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/natural/others/1,L,Lnew,gold_size_0,252,-0.8436917440166977,-0.9927101826669562,-4.891430398784656,3.987329129162087,-2.5537118252392084,0.7473520881057858,3.3010639133449944,-10.023199578825498,7.441861573264507,defined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/natural/others/1,L,Lnew,gold_size_1,328,-2.4692038873881925,-2.1268721531096193,-9.507917435428618,3.1910143298025466,-5.108234970449625,0.30029920485990225,5.408534175309527,-11.164522919663646,9.81191693005702,defined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/natural/others/1,L,Lnew,gold_size_2plus,63,-1.625082601412993,-2.0178785798012786,-6.387411365768214,3.2010985659550144,-3.950812513583001,0.934847779725601,4.885660293308602,-9.772818219925378,7.231598473301075,defined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/natural/others/1,L,Lnew,gold_size_2_appendix,56,-1.5592865640857752,-1.6411939974089607,-5.743061717101464,3.163223104817318,-3.837047372200929,0.9399726146560297,4.777019986856958,-9.772818219925378,7.221342169799276,defined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/natural/others/1,L,Lnew,gold_size_3_appendix,7,-2.1514509000307327,-2.237201844064317,-7.224754732152518,4.874303457379579,-5.156800677684281,-1.0878628498098468,4.068937827874434,-7.56522587446363,7.231598473301075,defined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/natural/others/1,D,D,all,643,-2.400778364542184,-2.1811427618094728,-7.250722992517569,1.9697352708610694,-4.166307086297637,-0.6300269434654897,3.5362801428321475,-11.042067068282522,5.444170344548385,defined,,,,,,,,,,,
contrast,group,,mean_with_eos,mean_with_eos/within_k/natural/others/1,D,D,Lq_hit,223,-3.271913754978116,-3.1928777353458946,-8.49618254752977,0.760660066492703,-5.14999080954985,-1.0516983876075798,4.09829242194227,-10.530786214888707,5.444170344548385,defined,,,,,,,,,,,
